"park","plot","visit","genus_species","tag_no","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","dbh9","is_the_tree_dead"
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,"2",6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10,7,11,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T3","Melaleuca viridiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,9.3,11,9.8,6.1,11.7,12.4,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,14.8,14.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,10.3,17.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,11.5,6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,8.6,11.4,7.1,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,6.8,10,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,8.7,10.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,13.8,7,12.3,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,6.2,5.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,7.6,5.6,7.3,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,9.7,6.6,11.1,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,8.5,7.6,11.7,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,7,10.7,9.6,8.7,5.8,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,15,8.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,11.6,6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","145","T5","Melaleuca viridiflora",NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
