"id","site_code","date","year","season","survey_day","plot_distance","start_time","temperature","wind","cloud","soil_moisture","external_grass_cover","a_herp_visit_table_comments","visit_code","scientific_name","common_name","abundance","cover","gravid","a_herp_data_table_comments"
"5215","site_1-60",2014-09-24,2014,"S",1,"INC","9:11","4","0","0","0","0","","2014-S-1-60-1-INC","","",0,"",NA,""
"5228","site_1-64",2014-09-24,2014,"S",1,"20","8:13","3","1","0","1","0","","2014-S-1-64-1-20","","",0,"Tin",NA,""
"5228","site_1-64",2014-09-24,2014,"S",1,"20","8:13","3","1","0","1","0","","2014-S-1-64-1-20","","",0,"Tiles",NA,""
"5228","site_1-64",2014-09-24,2014,"S",1,"20","8:13","3","1","0","1","0","","2014-S-1-64-1-20","","",0,"Sleepers",NA,""
"5229","site_1-64",2014-09-24,2014,"S",1,"80","8:13","3","1","0","1","0","","2014-S-1-64-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",2,"Tin",NA,""
"5229","site_1-64",2014-09-24,2014,"S",1,"80","8:13","3","1","0","1","0","","2014-S-1-64-1-80","","",0,"Tiles",NA,""
"5229","site_1-64",2014-09-24,2014,"S",1,"80","8:13","3","1","0","1","0","","2014-S-1-64-1-80","","",0,"Sleepers",NA,""
"5230","site_1-64",2014-09-24,2014,"S",1,"INC","8:13","3","1","0","1","0","","2014-S-1-64-1-INC","","",0,"",NA,""
"5435","site_10-17",2014-09-24,2014,"S",1,"20","6:39","2","0","0","0","1","","2014-S-10-17-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",2,"Tin",NA,"Between sheets."
"5435","site_10-17",2014-09-24,2014,"S",1,"20","6:39","2","0","0","0","1","","2014-S-10-17-1-20","","",0,"Tiles",NA,""
"5435","site_10-17",2014-09-24,2014,"S",1,"20","6:39","2","0","0","0","1","","2014-S-10-17-1-20","","",0,"Sleepers",NA,""
"5436","site_10-17",2014-09-24,2014,"S",1,"80","6:39","2","0","0","0","1","","2014-S-10-17-1-80","","",0,"Tin",NA,"Substrates under fallen timber..could not check"
"5436","site_10-17",2014-09-24,2014,"S",1,"80","6:39","2","0","0","0","1","","2014-S-10-17-1-80","","",0,"Tiles",NA,"ubstrates under fallen timber..could not check"
"5436","site_10-17",2014-09-24,2014,"S",1,"80","6:39","2","0","0","0","1","","2014-S-10-17-1-80","","",0,"Sleepers",NA,"ubstrates under fallen timber..could not check"
"5437","site_10-17",2014-09-24,2014,"S",1,"INC","6:39","2","0","0","0","1","","2014-S-10-17-1-INC","","",0,"",NA,""
"5441","site_10-20",2014-09-24,2014,"S",1,"20","8:30","2","1","0","0","1","","2014-S-10-20-1-20","","",0,"Tin",NA,""
"5441","site_10-20",2014-09-24,2014,"S",1,"20","8:30","2","1","0","0","1","","2014-S-10-20-1-20","","",0,"Tiles",NA,""
"5441","site_10-20",2014-09-24,2014,"S",1,"20","8:30","2","1","0","0","1","","2014-S-10-20-1-20","","",0,"Sleepers",NA,""
"5442","site_10-20",2014-09-24,2014,"S",1,"80","8:30","2","1","0","0","1","","2014-S-10-20-1-80","","",0,"Tin",NA,""
"5442","site_10-20",2014-09-24,2014,"S",1,"80","8:30","2","1","0","0","1","","2014-S-10-20-1-80","","",0,"Tiles",NA,""
"5442","site_10-20",2014-09-24,2014,"S",1,"80","8:30","2","1","0","0","1","","2014-S-10-20-1-80","","",0,"Sleepers",NA,""
"5443","site_10-20",2014-09-24,2014,"S",1,"INC","8:30","2","1","0","0","1","","2014-S-10-20-1-INC","","",0,"",NA,""
"5462","site_11-17",2014-09-24,2014,"S",1,"20","6:10","2","0","0","3","3","","2014-S-11-17-1-20","","",0,"Tin",NA,""
"5462","site_11-17",2014-09-24,2014,"S",1,"20","6:10","2","0","0","3","3","","2014-S-11-17-1-20","","",0,"Tiles",NA,""
"5462","site_11-17",2014-09-24,2014,"S",1,"20","6:10","2","0","0","3","3","","2014-S-11-17-1-20","","",0,"Sleepers",NA,""
"5463","site_11-17",2014-09-24,2014,"S",1,"80","6:10","2","0","0","3","3","","2014-S-11-17-1-80","","",0,"Tin",NA,""
"5463","site_11-17",2014-09-24,2014,"S",1,"80","6:10","2","0","0","3","3","","2014-S-11-17-1-80","","",0,"Tiles",NA,""
"5463","site_11-17",2014-09-24,2014,"S",1,"80","6:10","2","0","0","3","3","","2014-S-11-17-1-80","","",0,"Sleepers",NA,""
"5464","site_11-17",2014-09-24,2014,"S",1,"INC","6:10","2","0","0","3","3","","2014-S-11-17-1-INC","","",0,"",NA,""
"5456","site_11-4",2014-09-24,2014,"S",1,"20","6:45","2","0","0","3","1","","2014-S-11-4-1-20","","",0,"Tin",NA,""
"5456","site_11-4",2014-09-24,2014,"S",1,"20","6:45","2","0","0","3","1","","2014-S-11-4-1-20","","",0,"Tiles",NA,""
"5456","site_11-4",2014-09-24,2014,"S",1,"20","6:45","2","0","0","3","1","","2014-S-11-4-1-20","","",0,"Sleepers",NA,""
"5457","site_11-4",2014-09-24,2014,"S",1,"80","6:45","2","0","0","3","1","Under water","2014-S-11-4-1-80","","",0,"Tin",NA,""
"5457","site_11-4",2014-09-24,2014,"S",1,"80","6:45","2","0","0","3","1","Under water","2014-S-11-4-1-80","","",0,"Tiles",NA,""
"5457","site_11-4",2014-09-24,2014,"S",1,"80","6:45","2","0","0","3","1","Under water","2014-S-11-4-1-80","","",0,"Sleepers",NA,""
"5458","site_11-4",2014-09-24,2014,"S",1,"INC","6:45","2","0","0","3","1","","2014-S-11-4-1-INC","","",0,"",NA,""
"5465","site_12-4",2014-09-24,2014,"S",1,"20","5:56","2","0","0","1","1","","2014-S-12-4-1-20","","",0,"Tin",NA,""
"5465","site_12-4",2014-09-24,2014,"S",1,"20","5:56","2","0","0","1","1","","2014-S-12-4-1-20","","",0,"Tiles",NA,""
"5465","site_12-4",2014-09-24,2014,"S",1,"20","5:56","2","0","0","1","1","","2014-S-12-4-1-20","","",0,"Sleepers",NA,""
"5466","site_12-4",2014-09-24,2014,"S",1,"80","5:56","2","0","0","2","3","","2014-S-12-4-1-80","","",0,"Tin",NA,""
"5466","site_12-4",2014-09-24,2014,"S",1,"80","5:56","2","0","0","2","3","","2014-S-12-4-1-80","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"5466","site_12-4",2014-09-24,2014,"S",1,"80","5:56","2","0","0","2","3","","2014-S-12-4-1-80","","",0,"Sleepers",NA,""
"5467","site_12-4",2014-09-24,2014,"S",1,"INC","5:56","2","0","0","1","1","","2014-S-12-4-1-INC","","",0,"",NA,""
"5237","site_2-2",2014-09-24,2014,"S",1,"20","7:52","2","0","0","2","3","","2014-S-2-2-1-20","","",0,"Tin",NA,""
"5237","site_2-2",2014-09-24,2014,"S",1,"20","7:52","2","0","0","2","3","","2014-S-2-2-1-20","","",0,"Tiles",NA,""
"5237","site_2-2",2014-09-24,2014,"S",1,"20","7:52","2","0","0","2","3","","2014-S-2-2-1-20","","",0,"Sleepers",NA,""
"5238","site_2-2",2014-09-24,2014,"S",1,"80","7:52","2","0","0","2","3","","2014-S-2-2-1-80","","",0,"Tin",NA,""
"5238","site_2-2",2014-09-24,2014,"S",1,"80","7:52","2","0","0","2","3","","2014-S-2-2-1-80","","",0,"Tiles",NA,""
"5238","site_2-2",2014-09-24,2014,"S",1,"80","7:52","2","0","0","2","3","","2014-S-2-2-1-80","","",0,"Sleepers",NA,""
"5239","site_2-2",2014-09-24,2014,"S",1,"INC","7:52","2","0","0","2","3","","2014-S-2-2-1-INC","","",0,"",NA,""
"5246","site_2-8",2014-09-24,2014,"S",1,"20","6:40","2","0","0","2","2","","2014-S-2-8-1-20","","",0,"Tin",NA,""
"5246","site_2-8",2014-09-24,2014,"S",1,"20","6:40","2","0","0","2","2","","2014-S-2-8-1-20","","",0,"Tiles",NA,""
"5246","site_2-8",2014-09-24,2014,"S",1,"20","6:40","2","0","0","2","2","","2014-S-2-8-1-20","","",0,"Sleepers",NA,""
"5247","site_2-8",2014-09-24,2014,"S",1,"80","6:40","2","0","0","2","2","","2014-S-2-8-1-80","","",0,"Tin",NA,""
"5247","site_2-8",2014-09-24,2014,"S",1,"80","6:40","2","0","0","2","2","","2014-S-2-8-1-80","","",0,"Tiles",NA,""
"5247","site_2-8",2014-09-24,2014,"S",1,"80","6:40","2","0","0","2","2","","2014-S-2-8-1-80","","",0,"Sleepers",NA,""
"5248","site_2-8",2014-09-24,2014,"S",1,"INC","6:40","2","0","0","2","2","","2014-S-2-8-1-INC","","",0,"",NA,""
"5366","site_7-78",2014-09-24,2014,"S",1,"20","9:10","3","1","0","0","1","","2014-S-7-78-1-20","","",0,"Tin",NA,""
"5366","site_7-78",2014-09-24,2014,"S",1,"20","9:10","3","1","0","0","1","","2014-S-7-78-1-20","","",0,"Tiles",NA,""
"5366","site_7-78",2014-09-24,2014,"S",1,"20","9:10","3","1","0","0","1","","2014-S-7-78-1-20","","",0,"Sleepers",NA,""
"5367","site_7-78",2014-09-24,2014,"S",1,"80","9:10","3","1","0","0","2","","2014-S-7-78-1-80","","",0,"Tin",NA,""
"5367","site_7-78",2014-09-24,2014,"S",1,"80","9:10","3","1","0","0","2","","2014-S-7-78-1-80","","",0,"Tiles",NA,""
"5367","site_7-78",2014-09-24,2014,"S",1,"80","9:10","3","1","0","0","2","","2014-S-7-78-1-80","","",0,"Sleepers",NA,""
"5368","site_7-78",2014-09-24,2014,"S",1,"INC","9:10","3","1","0","0","1","","2014-S-7-78-1-INC","","",0,"",NA,""
"5372","site_7-84",2014-09-24,2014,"S",1,"20","7:20","2","0","0","0","2","","2014-S-7-84-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Between sheets."
"5372","site_7-84",2014-09-24,2014,"S",1,"20","7:20","2","0","0","0","2","","2014-S-7-84-1-20","","",0,"Tiles",NA,""
"5372","site_7-84",2014-09-24,2014,"S",1,"20","7:20","2","0","0","0","2","","2014-S-7-84-1-20","","",0,"Sleepers",NA,""
"5373","site_7-84",2014-09-24,2014,"S",1,"80","7:20","2","0","0","0","2","","2014-S-7-84-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"5373","site_7-84",2014-09-24,2014,"S",1,"80","7:20","2","0","0","0","2","","2014-S-7-84-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",3,"Tiles",NA,"one caught from #2,two under #4"
"5373","site_7-84",2014-09-24,2014,"S",1,"80","7:20","2","0","0","0","2","","2014-S-7-84-1-80","","",0,"Sleepers",NA,""
"5374","site_7-84",2014-09-24,2014,"S",1,"INC","7:20","2","0","0","0","2","","2014-S-7-84-1-INC","","",0,"",NA,""
"5399","site_8-A",2014-09-24,2014,"S",1,"20","6:00","2","1","0","2","1","","2014-S-8-A-1-20","","",0,"Tin",NA,""
"5399","site_8-A",2014-09-24,2014,"S",1,"20","6:00","2","1","0","2","1","","2014-S-8-A-1-20","","",0,"Tiles",NA,""
"5399","site_8-A",2014-09-24,2014,"S",1,"20","6:00","2","1","0","2","1","","2014-S-8-A-1-20","","",0,"Sleepers",NA,""
"5400","site_8-A",2014-09-24,2014,"S",1,"80","6:00","2","1","0","1","0","","2014-S-8-A-1-80","","",0,"Tin",NA,""
"5400","site_8-A",2014-09-24,2014,"S",1,"80","6:00","2","1","0","1","0","","2014-S-8-A-1-80","","",0,"Tiles",NA,""
"5400","site_8-A",2014-09-24,2014,"S",1,"80","6:00","2","1","0","1","0","","2014-S-8-A-1-80","","",0,"Sleepers",NA,""
"5401","site_8-A",2014-09-24,2014,"S",1,"INC","6:00","2","1","0","2","1","","2014-S-8-A-1-INC","","",0,"",NA,""
"5408","site_9-3",2014-09-24,2014,"S",1,"20","9:38","3","2","0","1","0","","2014-S-9-3-1-20","","",0,"Tin",NA,""
"5408","site_9-3",2014-09-24,2014,"S",1,"20","9:38","3","2","0","1","0","","2014-S-9-3-1-20","","",0,"Tiles",NA,""
"5408","site_9-3",2014-09-24,2014,"S",1,"20","9:38","3","2","0","1","0","","2014-S-9-3-1-20","","",0,"Sleepers",NA,""
"5409","site_9-3",2014-09-24,2014,"S",1,"80","9:47","3","2","0","0","0","","2014-S-9-3-1-80","","",0,"Tin",NA,""
"5409","site_9-3",2014-09-24,2014,"S",1,"80","9:47","3","2","0","0","0","","2014-S-9-3-1-80","","",0,"Tiles",NA,""
"5409","site_9-3",2014-09-24,2014,"S",1,"80","9:47","3","2","0","0","0","","2014-S-9-3-1-80","","",0,"Sleepers",NA,""
"5410","site_9-3",2014-09-24,2014,"S",1,"INC","9:38","3","2","0","1","0","","2014-S-9-3-1-INC","","",0,"",NA,""
"5417","site_9-8",2014-09-24,2014,"S",1,"20","6:40","2","0","0","1","0","","2014-S-9-8-1-20","","",0,"Tin",NA,""
"5417","site_9-8",2014-09-24,2014,"S",1,"20","6:40","2","0","0","1","0","","2014-S-9-8-1-20","Pseudonaja textilis","Eastern Brown Snake",1,"Tiles",NA,"Baby Brown Snake"
"5417","site_9-8",2014-09-24,2014,"S",1,"20","6:40","2","0","0","1","0","","2014-S-9-8-1-20","","",0,"Sleepers",NA,""
"5418","site_9-8",2014-09-24,2014,"S",1,"80","6:40","2","0","0","1","0","","2014-S-9-8-1-80","","",0,"Tin",NA,""
"5418","site_9-8",2014-09-24,2014,"S",1,"80","6:40","2","0","0","1","0","","2014-S-9-8-1-80","","",0,"Tiles",NA,""
"5418","site_9-8",2014-09-24,2014,"S",1,"80","6:40","2","0","0","1","0","","2014-S-9-8-1-80","","",0,"Sleepers",NA,""
"5419","site_9-8",2014-09-24,2014,"S",1,"INC","6:40","2","0","0","1","0","","2014-S-9-8-1-INC","","",0,"",NA,""
"5420","site_9-9",2014-09-24,2014,"S",1,"20","8:29","3","1","0","0","0","","2014-S-9-9-1-20","Acritoscincus platynotus","Red-throated Skink",1,"Tin",NA,"Under tin"
"5420","site_9-9",2014-09-24,2014,"S",1,"20","8:29","3","1","0","0","0","","2014-S-9-9-1-20","","",0,"Tiles",NA,""
"5420","site_9-9",2014-09-24,2014,"S",1,"20","8:29","3","1","0","0","0","","2014-S-9-9-1-20","","",0,"Sleepers",NA,""
"5421","site_9-9",2014-09-24,2014,"S",1,"80","8:29","3","1","0","0","0","","2014-S-9-9-1-80","Acritoscincus platynotus","Red-throated Skink",1,"Tin",NA,"Between sheets."
"5421","site_9-9",2014-09-24,2014,"S",1,"80","8:29","3","1","0","0","0","","2014-S-9-9-1-80","","",0,"Tiles",NA,""
"5421","site_9-9",2014-09-24,2014,"S",1,"80","8:29","3","1","0","0","0","","2014-S-9-9-1-80","","",0,"Sleepers",NA,""
"5422","site_9-9",2014-09-24,2014,"S",1,"INC","8:29","3","1","0","0","0","","2014-S-9-9-1-INC","","",0,"",NA,""
"5147","site_1-31",2014-09-25,2014,"S",1,"20","10:00","2","0","3","1","1","","2014-S-1-31-1-20","","",0,"Tiles",NA,""
"5147","site_1-31",2014-09-25,2014,"S",1,"20","10:00","2","0","3","1","1","","2014-S-1-31-1-20","","",0,"Sleepers",NA,""
"5147","site_1-31",2014-09-25,2014,"S",1,"20","10:00","2","0","3","1","1","","2014-S-1-31-1-20","","",0,"Tin",NA,""
"5148","site_1-31",2014-09-25,2014,"S",1,"80","10:05","2","0","3","1","1","","2014-S-1-31-1-80","","",0,"Tin",NA,""
"5148","site_1-31",2014-09-25,2014,"S",1,"80","10:05","2","0","3","1","1","","2014-S-1-31-1-80","","",0,"Tiles",NA,""
"5148","site_1-31",2014-09-25,2014,"S",1,"80","10:05","2","0","3","1","1","","2014-S-1-31-1-80","","",0,"Sleepers",NA,""
"5149","site_1-31",2014-09-25,2014,"S",1,"INC","10:05","2","0","3","1","1","","2014-S-1-31-1-INC","","",0,"",NA,""
"5153","site_1-36",2014-09-25,2014,"S",1,"20","6:35","2","0","3","1","1","","2014-S-1-36-1-20","","",0,"Tin",NA,""
"5153","site_1-36",2014-09-25,2014,"S",1,"20","6:35","2","0","3","1","1","","2014-S-1-36-1-20","","",0,"Tiles",NA,""
"5153","site_1-36",2014-09-25,2014,"S",1,"20","6:35","2","0","3","1","1","","2014-S-1-36-1-20","","",0,"Sleepers",NA,""
"5154","site_1-36",2014-09-25,2014,"S",1,"80","6:35","2","0","3","1","1","","2014-S-1-36-1-80","","",0,"Tin",NA,""
"5154","site_1-36",2014-09-25,2014,"S",1,"80","6:35","2","0","3","1","1","","2014-S-1-36-1-80","","",0,"Tiles",NA,""
"5154","site_1-36",2014-09-25,2014,"S",1,"80","6:35","2","0","3","1","1","","2014-S-1-36-1-80","","",0,"Sleepers",NA,""
"5155","site_1-36",2014-09-25,2014,"S",1,"INC","6:35","2","0","3","1","1","","2014-S-1-36-1-INC","","",0,"",NA,""
"5159","site_1-38",2014-09-25,2014,"S",1,"20","7:15","3","0","3","2","0","","2014-S-1-38-1-20","","",0,"Tin",NA,""
"5159","site_1-38",2014-09-25,2014,"S",1,"20","7:15","3","0","3","2","0","","2014-S-1-38-1-20","","",0,"Tiles",NA,""
"5159","site_1-38",2014-09-25,2014,"S",1,"20","7:15","3","0","3","2","0","","2014-S-1-38-1-20","","",0,"Sleepers",NA,""
"5160","site_1-38",2014-09-25,2014,"S",1,"80","7:15","3","0","3","2","0","","2014-S-1-38-1-80","","",0,"Tin",NA,""
"5160","site_1-38",2014-09-25,2014,"S",1,"80","7:15","3","0","3","2","0","","2014-S-1-38-1-80","","",0,"Tiles",NA,""
"5160","site_1-38",2014-09-25,2014,"S",1,"80","7:15","3","0","3","2","0","","2014-S-1-38-1-80","","",0,"Sleepers",NA,""
"5161","site_1-38",2014-09-25,2014,"S",1,"INC","7:15","3","0","3","2","0","","2014-S-1-38-1-INC","","",0,"",NA,""
"5162","site_1-41",2014-09-25,2014,"S",1,"20","6:06","2","0","3","2","0","","2014-S-1-41-1-20","","",0,"Tin",NA,""
"5162","site_1-41",2014-09-25,2014,"S",1,"20","6:06","2","0","3","2","0","","2014-S-1-41-1-20","","",0,"Tiles",NA,""
"5162","site_1-41",2014-09-25,2014,"S",1,"20","6:06","2","0","3","2","0","","2014-S-1-41-1-20","","",0,"Sleepers",NA,""
"5163","site_1-41",2014-09-25,2014,"S",1,"80","6:06","2","0","3","2","0","","2014-S-1-41-1-80","","",0,"Tin",NA,""
"5163","site_1-41",2014-09-25,2014,"S",1,"80","6:06","2","0","3","2","0","","2014-S-1-41-1-80","","",0,"Tiles",NA,""
"5163","site_1-41",2014-09-25,2014,"S",1,"80","6:06","2","0","3","2","0","","2014-S-1-41-1-80","","",0,"Sleepers",NA,""
"5164","site_1-41",2014-09-25,2014,"S",1,"INC","6:06","2","0","3","2","0","","2014-S-1-41-1-INC","","",0,"",NA,""
"5177","site_1-48",2014-09-25,2014,"S",1,"20","7:51","3","0","3","2","0","","2014-S-1-48-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Under tin."
"5177","site_1-48",2014-09-25,2014,"S",1,"20","7:51","3","0","3","2","0","","2014-S-1-48-1-20","","",0,"Tiles",NA,""
"5177","site_1-48",2014-09-25,2014,"S",1,"20","7:51","3","0","3","2","0","","2014-S-1-48-1-20","","",0,"Sleepers",NA,""
"5178","site_1-48",2014-09-25,2014,"S",1,"80","7:51","3","0","3","2","1","","2014-S-1-48-1-80","","",0,"Tin",NA,""
"5178","site_1-48",2014-09-25,2014,"S",1,"80","7:51","3","0","3","2","1","","2014-S-1-48-1-80","","",0,"Tiles",NA,""
"5178","site_1-48",2014-09-25,2014,"S",1,"80","7:51","3","0","3","2","1","","2014-S-1-48-1-80","","",0,"Sleepers",NA,""
"5179","site_1-48",2014-09-25,2014,"S",1,"INC","7:51","3","0","3","2","0","","2014-S-1-48-1-INC","","",0,"",NA,""
"5210","site_1-59",2014-09-25,2014,"S",1,"20","8:20","3","0","3","1","1","","2014-S-1-59-1-20","","",0,"Tin",NA,""
"5210","site_1-59",2014-09-25,2014,"S",1,"20","8:20","3","0","3","1","1","","2014-S-1-59-1-20","","",0,"Tiles",NA,""
"5210","site_1-59",2014-09-25,2014,"S",1,"20","8:20","3","0","3","1","1","","2014-S-1-59-1-20","","",0,"Sleepers",NA,""
"5211","site_1-59",2014-09-25,2014,"S",1,"80","8:25","3","0","3","1","1","","2014-S-1-59-1-80","","",0,"Tin",NA,""
"5211","site_1-59",2014-09-25,2014,"S",1,"80","8:25","3","0","3","1","1","","2014-S-1-59-1-80","","",0,"Tiles",NA,""
"5211","site_1-59",2014-09-25,2014,"S",1,"80","8:25","3","0","3","1","1","","2014-S-1-59-1-80","","",0,"Sleepers",NA,""
"5212","site_1-59",2014-09-25,2014,"S",1,"INC","8:25","3","0","3","1","1","","2014-S-1-59-1-INC","","",0,"",NA,""
"5216","site_1-61",2014-09-25,2014,"S",1,"20","8:35","4","0","3","1","1","","2014-S-1-61-1-20","","",0,"Tin",NA,""
"5216","site_1-61",2014-09-25,2014,"S",1,"20","8:35","4","0","3","1","1","","2014-S-1-61-1-20","","",0,"Tiles",NA,""
"5216","site_1-61",2014-09-25,2014,"S",1,"20","8:35","4","0","3","1","1","","2014-S-1-61-1-20","","",0,"Sleepers",NA,""
"5217","site_1-61",2014-09-25,2014,"S",1,"80","8:40","4","0","3","1","1","","2014-S-1-61-1-80","","",0,"Tin",NA,""
"5217","site_1-61",2014-09-25,2014,"S",1,"80","8:40","4","0","3","1","1","","2014-S-1-61-1-80","","",0,"Tiles",NA,""
"5217","site_1-61",2014-09-25,2014,"S",1,"80","8:40","4","0","3","1","1","","2014-S-1-61-1-80","","",0,"Sleepers",NA,""
"5218","site_1-61",2014-09-25,2014,"S",1,"INC","8:40","4","0","3","1","1","","2014-S-1-61-1-INC","","",0,"",NA,""
"5135","site_1-9",2014-09-25,2014,"S",1,"20","9:29","4","0","3","1","1","","2014-S-1-9-1-20","Lampropholis delicata","Delicate Skink",2,"Tin",NA,"Between tin"
"5135","site_1-9",2014-09-25,2014,"S",1,"20","9:29","4","0","3","1","1","","2014-S-1-9-1-20","","",0,"Sleepers",NA,""
"5135","site_1-9",2014-09-25,2014,"S",1,"20","9:29","4","0","3","1","1","","2014-S-1-9-1-20","","",0,"Tiles",NA,""
"5136","site_1-9",2014-09-25,2014,"S",1,"80","9:29","4","0","3","1","1","","2014-S-1-9-1-80","","",0,"Sleepers",NA,""
"5136","site_1-9",2014-09-25,2014,"S",1,"80","9:29","4","0","3","1","1","","2014-S-1-9-1-80","","",0,"Tiles",NA,""
"5136","site_1-9",2014-09-25,2014,"S",1,"80","9:29","4","0","3","1","1","","2014-S-1-9-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Between tin"
"5137","site_1-9",2014-09-25,2014,"S",1,"INC","9:29","4","0","3","1","1","","2014-S-1-9-1-INC","","",0,"",NA,""
"5234","site_1-G",2014-09-25,2014,"S",1,"20","9:17","4","0","3","1","0","","2014-S-1-G-1-20","","",0,"Tin",NA,""
"5234","site_1-G",2014-09-25,2014,"S",1,"20","9:17","4","0","3","1","0","","2014-S-1-G-1-20","","",0,"Tiles",NA,""
"5234","site_1-G",2014-09-25,2014,"S",1,"20","9:17","4","0","3","1","0","","2014-S-1-G-1-20","","",0,"Sleepers",NA,""
"5235","site_1-G",2014-09-25,2014,"S",1,"80","9:17","4","0","3","1","0","","2014-S-1-G-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Between Sheets."
"5235","site_1-G",2014-09-25,2014,"S",1,"80","9:17","4","0","3","1","0","","2014-S-1-G-1-80","","",0,"Tiles",NA,""
"5235","site_1-G",2014-09-25,2014,"S",1,"80","9:17","4","0","3","1","0","","2014-S-1-G-1-80","","",0,"Sleepers",NA,""
"5236","site_1-G",2014-09-25,2014,"S",1,"INC","9:17","4","0","3","1","0","","2014-S-1-G-1-INC","","",0,"",NA,""
"5468","site_12-8",2014-09-25,2014,"S",1,"20","7:30","3","0","3","2","2","","2014-S-12-8-1-20","","",0,"Tin",NA,""
"5468","site_12-8",2014-09-25,2014,"S",1,"20","7:30","3","0","3","2","2","","2014-S-12-8-1-20","","",0,"Tiles",NA,""
"5468","site_12-8",2014-09-25,2014,"S",1,"20","7:30","3","0","3","2","2","","2014-S-12-8-1-20","","",0,"Sleepers",NA,""
"5469","site_12-8",2014-09-25,2014,"S",1,"80","7:30","3","0","3","2","2","","2014-S-12-8-1-80","","",0,"Tin",NA,""
"5469","site_12-8",2014-09-25,2014,"S",1,"80","7:30","3","0","3","2","2","","2014-S-12-8-1-80","","",0,"Tiles",NA,""
"5469","site_12-8",2014-09-25,2014,"S",1,"80","7:30","3","0","3","2","2","","2014-S-12-8-1-80","","",0,"Sleepers",NA,""
"5470","site_12-8",2014-09-25,2014,"S",1,"INC","7:30","3","0","3","2","2","","2014-S-12-8-1-INC","","",0,"",NA,""
"5267","site_4-A",2014-09-25,2014,"S",1,"20","8:50","3","0","3","2","0","","2014-S-4-A-1-20","","",0,"Tin",NA,""
"5267","site_4-A",2014-09-25,2014,"S",1,"20","8:50","3","0","3","2","0","","2014-S-4-A-1-20","","",0,"Tiles",NA,""
"5267","site_4-A",2014-09-25,2014,"S",1,"20","8:50","3","0","3","2","0","","2014-S-4-A-1-20","","",0,"Sleepers",NA,""
"5268","site_4-A",2014-09-25,2014,"S",1,"80","8:50","3","0","3","2","0","","2014-S-4-A-1-80","","",0,"Tin",NA,""
"5268","site_4-A",2014-09-25,2014,"S",1,"80","8:50","3","0","3","2","0","","2014-S-4-A-1-80","","",0,"Tiles",NA,""
"5268","site_4-A",2014-09-25,2014,"S",1,"80","8:50","3","0","3","2","0","","2014-S-4-A-1-80","","",0,"Sleepers",NA,""
"5269","site_4-A",2014-09-25,2014,"S",1,"INC","8:50","3","0","3","2","0","","2014-S-4-A-1-INC","","",0,"",NA,""
"5276","site_4-D",2014-09-25,2014,"S",1,"20","6:00","2","0","3","2","0","","2014-S-4-D-1-20","","",0,"Tin",NA,""
"5276","site_4-D",2014-09-25,2014,"S",1,"20","6:00","2","0","3","2","0","","2014-S-4-D-1-20","","",0,"Tiles",NA,""
"5276","site_4-D",2014-09-25,2014,"S",1,"20","6:00","2","0","3","2","0","","2014-S-4-D-1-20","","",0,"Sleepers",NA,"Branch fallen  on sleepers,"
"5277","site_4-D",2014-09-25,2014,"S",1,"80","6:00","2","0","3","2","0","","2014-S-4-D-1-80","Pseudophryne bibronii","Bibron's Toadlet",2,"Tin",NA,""
"5277","site_4-D",2014-09-25,2014,"S",1,"80","6:00","2","0","3","2","0","","2014-S-4-D-1-80","","",0,"Tiles",NA,""
"5277","site_4-D",2014-09-25,2014,"S",1,"80","6:00","2","0","3","2","0","","2014-S-4-D-1-80","","",0,"Sleepers",NA,""
"5278","site_4-D",2014-09-25,2014,"S",1,"INC","6:00","2","0","3","2","0","","2014-S-4-D-1-INC","","",0,"",NA,""
"5309","site_6-120",2014-09-25,2014,"S",1,"20","10:12","3","0","3","1","2","","2014-S-6-120-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Recap. Between sheets. 763431A"
